,collection_costs_or_attorney_fees,court_cost,current_amount_due,disposition_description,docket_number,entity_or_person_s_,interest_amount,issued_date,issuing_department,last_hearing_date,original_total_amount_due,property_address,total_administrative_costs,total_fines,total_paid,violation_number,violation_type
856,0,0.0,,City non-suit,11CP029654,"CARRINGTON MORTGAGE, ",0,2011-06-07T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6929 S JUSTINE ,0,0,,P002115624,13-12-125  Duty to secure and maintain vacant building.
857,0,0.0,,City non-suit,11CP029654,"CARRINGTON MORTGAGE, ",0,2011-06-07T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6929 S JUSTINE ,0,0,,P002115625,13-12-140  Watchman required
858,0,0.0,,City non-suit,11CP029654,"CARRINGTON MORTGAGE, ",0,2011-06-07T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6929 S JUSTINE ,0,0,,P002115626,13-12-125  Duty to secure and maintain vacant building.
859,0,0.0,,City non-suit,11CP029654,"CARRINGTON MORTGAGE, ",0,2011-06-07T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6929 S JUSTINE ,0,0,,P002115627,13-12-140  Watchman required
860,0,0.0,,Not liable - Respondent came into compliance with building code prior to hearing,11BS04511A,"DEUTSCHE BANK NAT'L TRUST CO TRUSTEE FOR HSI ASSET SECURITIZATION CORP, ",0,2011-06-09T00:00:00.000,BLDINGS,2011-07-21T09:00:00.000,,444 E 89TH ,0,0,,11DR293344,193110 Insure and secure vacant building. (13-12-125 (a).
861,0,0.0,,City non-suit,11BS04514A,"GREEN TREE SERVICING, LLC C/O C T CORPORATION SYSTEM, ",0,2011-06-09T00:00:00.000,BLDINGS,2011-09-15T09:00:00.000,,12928 S ESCANABA ,0,0,,11DR296244,193110 Insure and secure vacant building. (13-12-125 (a).
862,0,0.0,,City non-suit,11CP031019,"DEUTSCHE BANK NATIONAL, ",0,2011-06-11T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,1221 W 71ST STREET ,0,0,,P002115676,13-12-125  Duty to secure and maintain vacant building.
863,0,0.0,,City non-suit,11CP031019,"DEUTSCHE BANK NATIONAL, ",0,2011-06-11T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,1221 W 71ST STREET ,0,0,,P002115677,13-12-140  Watchman required
864,0,0.0,,City non-suit,11CP031019,"DEUTSCHE BANK NATIONAL, ",0,2011-06-11T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,1221 W 71ST STREET ,0,0,,P002115678,13-12-125  Duty to secure and maintain vacant building.
865,0,0.0,,City non-suit,11CP031019,"DEUTSCHE BANK NATIONAL, ",0,2011-06-11T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,1221 W 71ST STREET ,0,0,,P002115679,13-12-140  Watchman required
866,0,0.0,,City non-suit,11CP031019,"DEUTSCHE BANK NATIONAL, ",0,2011-06-11T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,1221 W 71ST STREET ,0,0,,P002115680,13-12-125  Duty to secure and maintain vacant building.
867,0,0.0,,City non-suit,11CP031019,"DEUTSCHE BANK NATIONAL, ",0,2011-06-11T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,1221 W 71ST STREET ,0,0,,P002115681,13-12-140  Watchman required
868,0,,0.0,City non-suit,11CP031017,"QUANTUM SERVICING CORPORATION, ",0,2011-06-13T00:00:00.000,POLICE,2011-09-02T09:00:00.000,0.0,6828 S RACINE ,0,0,0.0,P002115790,13-12-125  Duty to secure and maintain vacant building.
869,0,,0.0,Denied - Motion to set-aside default - lack of good cause,11CP031017,"QUANTUM SERVICING CORPORATION, ",0,2011-06-13T00:00:00.000,POLICE,2011-09-02T09:00:00.000,0.0,6828 S RACINE ,0,0,0.0,P002115791,13-12-140  Watchman required
870,0,,0.0,City non-suit,11CP031017,"QUANTUM SERVICING CORPORATION, ",0,2011-06-13T00:00:00.000,POLICE,2011-09-02T09:00:00.000,0.0,6828 S RACINE ,0,0,0.0,P002115792,13-12-125  Duty to secure and maintain vacant building.
871,0,,0.0,Denied - Motion to set-aside default - lack of good cause,11CP031017,"QUANTUM SERVICING CORPORATION, ",0,2011-06-13T00:00:00.000,POLICE,2011-09-02T09:00:00.000,0.0,6828 S RACINE ,0,0,0.0,P002115793,13-12-140  Watchman required
872,0,,0.0,City non-suit,11CP031017,"QUANTUM SERVICING CORPORATION, ",0,2011-06-13T00:00:00.000,POLICE,2011-09-02T09:00:00.000,0.0,6828 S RACINE ,0,0,0.0,P002115794,13-12-125  Duty to secure and maintain vacant building.
873,0,,0.0,Denied - Motion to set-aside default - lack of good cause,11CP031017,"QUANTUM SERVICING CORPORATION, ",0,2011-06-13T00:00:00.000,POLICE,2011-09-02T09:00:00.000,0.0,6828 S RACINE ,0,0,0.0,P002115795,13-12-140  Watchman required
874,0,0.0,,City non-suit,11CP039712,"HSBC BANK, ",0,2011-06-13T00:00:00.000,POLICE,2011-08-05T01:00:00.000,,3213 W WALNUT ,0,0,,P002208781,13-12-125  Duty to secure and maintain vacant building.
875,0,0.0,,City non-suit,11CP039712,"HSBC BANK, ",0,2011-06-13T00:00:00.000,POLICE,2011-08-05T01:00:00.000,,3213 W WALNUT ,0,0,,P002208782,13-12-140  Watchman required
876,0,0.0,,City non-suit,11CP039714,"HSBC BANK, ",0,2011-06-13T00:00:00.000,POLICE,2011-08-05T01:00:00.000,,3213 W WALNUT ,0,0,,P002208779,13-12-125  Duty to secure and maintain vacant building.
877,0,0.0,,City non-suit,11CP039714,"HSBC BANK, ",0,2011-06-13T00:00:00.000,POLICE,2011-08-05T01:00:00.000,,3213 W WALNUT ,0,0,,P002208780,13-12-140  Watchman required
878,0,0.0,,City non-suit,11CP039715,"DEUTSCHE BANK, ",0,2011-06-13T00:00:00.000,POLICE,2011-08-05T01:00:00.000,,1050 N SPRINGFIELD ,0,0,,P002208777,13-12-140  Watchman required
879,0,0.0,,City non-suit,11CP039715,"DEUTSCHE BANK, ",0,2011-06-13T00:00:00.000,POLICE,2011-08-05T01:00:00.000,,1050 N SPRINGFIELD ,0,0,,P002208778,13-12-125  Duty to secure and maintain vacant building.
880,0,0.0,,City non-suit,11CP031922,"US BANK, ",0,2011-06-14T00:00:00.000,POLICE,2011-08-05T02:30:00.000,,631 N KEDZIE ,0,0,,P002135848,13-12-125  Duty to secure and maintain vacant building.
881,0,0.0,,City non-suit,11CP031922,"US BANK, ",0,2011-06-14T00:00:00.000,POLICE,2011-08-05T02:30:00.000,,631 N KEDZIE ,0,0,,P002135849,13-12-140  Watchman required
882,0,0.0,,City non-suit,11CP031922,"US BANK, ",0,2011-06-14T00:00:00.000,POLICE,2011-08-05T02:30:00.000,,631 N KEDZIE ,0,0,,P003060001,13-12-125  Duty to secure and maintain vacant building.
883,0,0.0,,City non-suit,11CP031922,"US BANK, ",0,2011-06-14T00:00:00.000,POLICE,2011-08-05T02:30:00.000,,631 N KEDZIE ,0,0,,P003060002,13-12-140  Watchman required
884,0,,0.0,City Non suit - Motion to set-aside default - Granted,11CP031924,"SUBURBAN BANK AND TRUST, ",0,2011-06-16T00:00:00.000,POLICE,2011-10-07T09:00:00.000,0.0,8922 S WALLACE ,0,0,0.0,P002127519,13-12-125  Duty to secure and maintain vacant building.
885,0,,0.0,City Non suit - Motion to set-aside default - Granted,11CP031924,"SUBURBAN BANK AND TRUST, ",0,2011-06-16T00:00:00.000,POLICE,2011-10-07T09:00:00.000,0.0,8922 S WALLACE ,0,0,0.0,P002127520,13-12-140  Watchman required
886,0,,2560.46,Default - Liable by prove-up,11CP031925,"SUBURBAN BANK AND TRUST, ",0,2011-06-16T00:00:00.000,POLICE,2011-08-05T01:00:00.000,377.88,1248 W 89TH ST ,0,1300,79.11,P002127521,13-12-125  Duty to secure and maintain vacant building.
887,0,,2560.46,Default - Liable by prove-up,11CP031925,"SUBURBAN BANK AND TRUST, ",0,2011-06-16T00:00:00.000,POLICE,2011-08-05T01:00:00.000,377.88,1248 W 89TH ST ,0,1300,79.11,P002127522,13-12-140  Watchman required
888,0,,1785.27,Default - Liable by prove-up,11CP031983,"GMAC MORTGAGE CORP, ",0,2011-06-16T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.88,6217 S WASHTENAW ,0,1300,26.09,P002021754,13-12-140  Watchman required
889,0,,1785.27,City non-suit,11CP031983,"GMAC MORTGAGE CORP, ",0,2011-06-16T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.88,6217 S WASHTENAW ,0,1300,26.09,P002021755,13-12-125  Duty to secure and maintain vacant building.
890,0,,1785.27,Default - Liable by prove-up,11CP031983,"GMAC MORTGAGE CORP, ",0,2011-06-16T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.88,6217 S WASHTENAW ,0,1300,26.09,P002028444,13-12-140  Watchman required
891,0,,1785.27,City non-suit,11CP031983,"GMAC MORTGAGE CORP, ",0,2011-06-16T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.88,6217 S WASHTENAW ,0,1300,26.09,P002028445,13-12-125  Duty to secure and maintain vacant building.
892,0,,1785.27,Default - Liable by prove-up,11CP031983,"GMAC MORTGAGE CORP, ",0,2011-06-16T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.88,6217 S WASHTENAW ,0,1300,26.09,P002028446,13-12-140  Watchman required
893,0,,1785.27,City non-suit,11CP031983,"GMAC MORTGAGE CORP, ",0,2011-06-16T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.88,6217 S WASHTENAW ,0,1300,26.09,P002028447,13-12-125  Duty to secure and maintain vacant building.
894,0,0.0,,City non-suit,11CP031981,"DEUTSCHE BANK NATIONAL, ",0,2011-06-18T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,7251 S PEORIA ,0,0,,P002115670,13-12-125  Duty to secure and maintain vacant building.
895,0,0.0,,City non-suit,11CP031981,"DEUTSCHE BANK NATIONAL, ",0,2011-06-18T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,7251 S PEORIA ,0,0,,P002115671,13-12-140  Watchman required
896,0,0.0,,City non-suit,11CP031981,"DEUTSCHE BANK NATIONAL, ",0,2011-06-18T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,7251 S PEORIA ,0,0,,P002115672,13-12-125  Duty to secure and maintain vacant building.
897,0,0.0,,City non-suit,11CP031981,"DEUTSCHE BANK NATIONAL, ",0,2011-06-18T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,7251 S PEORIA ,0,0,,P002115673,13-12-140  Watchman required
898,0,0.0,,City non-suit,11CP031981,"DEUTSCHE BANK NATIONAL, ",0,2011-06-18T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,7251 S PEORIA ,0,0,,P002115674,13-12-125  Duty to secure and maintain vacant building.
899,0,0.0,,City non-suit,11CP031981,"DEUTSCHE BANK NATIONAL, ",0,2011-06-18T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,7251 S PEORIA ,0,0,,P002115675,13-12-140  Watchman required
900,0,0.0,,City non-suit,11CP033519,"REO PARTNERS LLC, ",0,2011-06-20T00:00:00.000,POLICE,2011-09-02T09:00:00.000,,5714 S MARSHFIELD ,0,0,,P003004482,13-12-125  Duty to secure and maintain vacant building.
901,0,0.0,,City non-suit,11CP033519,"REO PARTNERS LLC, ",0,2011-06-20T00:00:00.000,POLICE,2011-09-02T09:00:00.000,,5714 S MARSHFIELD ,0,0,,P003004483,13-12-140  Watchman required
902,0,0.0,,City non-suit,11CP033519,"REO PARTNERS LLC, ",0,2011-06-20T00:00:00.000,POLICE,2011-09-02T09:00:00.000,,5714 S MARSHFIELD ,0,0,,P003004484,13-12-125  Duty to secure and maintain vacant building.
903,0,0.0,,City non-suit,11CP033519,"REO PARTNERS LLC, ",0,2011-06-20T00:00:00.000,POLICE,2011-09-02T09:00:00.000,,5714 S MARSHFIELD ,0,0,,P003004485,13-12-140  Watchman required
904,0,0.0,,City non-suit,11CP033519,"REO PARTNERS LLC, ",0,2011-06-20T00:00:00.000,POLICE,2011-09-02T09:00:00.000,,5714 S MARSHFIELD ,0,0,,P003004486,13-12-125  Duty to secure and maintain vacant building.
905,0,0.0,,City non-suit,11CP033519,"REO PARTNERS LLC, ",0,2011-06-20T00:00:00.000,POLICE,2011-09-02T09:00:00.000,,5714 S MARSHFIELD ,0,0,,P003004487,13-12-140  Watchman required
906,0,0.0,,City non-suit,11CP036310,"US BANK, ",0,2011-06-20T00:00:00.000,POLICE,2011-08-05T01:00:00.000,,11633 S NORMAL ,0,0,,P003060114,13-12-125  Duty to secure and maintain vacant building.
907,0,0.0,,City non-suit,11CP036310,"US BANK, ",0,2011-06-20T00:00:00.000,POLICE,2011-08-05T01:00:00.000,,11633 S NORMAL ,0,0,,P003060115,13-12-140  Watchman required
908,0,0.0,,City non-suit,11CP036311,"WELLS FARGO BANK NA, ",0,2011-06-20T00:00:00.000,POLICE,2011-08-05T01:00:00.000,,12863 S NORMAL ,0,0,,P003060116,13-12-125  Duty to secure and maintain vacant building.
909,0,0.0,,City non-suit,11CP036311,"WELLS FARGO BANK NA, ",0,2011-06-20T00:00:00.000,POLICE,2011-08-05T01:00:00.000,,12863 S NORMAL ,0,0,,P003060117,13-12-140  Watchman required
910,0,0.0,,City non-suit,11CP036323,"AMERIQUEST MORT CO, ",0,2011-06-20T00:00:00.000,POLICE,2011-08-05T01:00:00.000,,12030 S PARNELL ,0,0,,P003060051,13-12-125  Duty to secure and maintain vacant building.
911,0,0.0,,City non-suit,11CP036323,"AMERIQUEST MORT CO, ",0,2011-06-20T00:00:00.000,POLICE,2011-08-05T01:00:00.000,,12030 S PARNELL ,0,0,,P003060052,13-12-140  Watchman required
912,0,0.0,,City non-suit,11CP036335,"US BANK, ",0,2011-06-20T00:00:00.000,POLICE,2011-08-05T01:00:00.000,,11567 S STATE ,0,0,,P003060098,13-12-125  Duty to secure and maintain vacant building.
913,0,0.0,,City non-suit,11CP036335,"US BANK, ",0,2011-06-20T00:00:00.000,POLICE,2011-08-05T01:00:00.000,,11567 S STATE ,0,0,,P003060099,13-12-140  Watchman required
914,0,,1733.81,Default - Liable by prove-up,11CP036336,"H S B C BANK NA, ",0,2011-06-20T00:00:00.000,POLICE,2011-08-05T01:00:00.000,377.88,124 E 118TH ,0,1300,0.0,P003060102,13-12-125  Duty to secure and maintain vacant building.
915,0,,1733.81,Default - Liable by prove-up,11CP036336,"H S B C BANK NA, ",0,2011-06-20T00:00:00.000,POLICE,2011-08-05T01:00:00.000,377.88,124 E 118TH ,0,1300,0.0,P003060103,13-12-140  Watchman required
916,0,0.0,,City non-suit,11CP032995,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-06-22T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6754 S HONORE ,0,0,,P002115808,13-12-125  Duty to secure and maintain vacant building.
917,0,0.0,,City non-suit,11CP032995,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-06-22T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6754 S HONORE ,0,0,,P002115809,13-12-140  Watchman required
918,0,0.0,,City non-suit,11CP032995,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-06-22T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6754 S HONORE ,0,0,,P002115810,13-12-125  Duty to secure and maintain vacant building.
919,0,0.0,,City non-suit,11CP032995,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-06-22T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6754 S HONORE ,0,0,,P002115811,13-12-140  Watchman required
920,0,0.0,,City non-suit,11CP032995,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-06-22T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6754 S HONORE ,0,0,,P002115812,13-12-125  Duty to secure and maintain vacant building.
921,0,0.0,,City non-suit,11CP032995,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-06-22T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6754 S HONORE ,0,0,,P002115813,13-12-140  Watchman required
922,0,0.0,,City non-suit,11CP036366,"AMALGAMATED BANK, ",0,2011-06-22T00:00:00.000,POLICE,2011-08-05T02:30:00.000,,4120 W WASHINGTON ,0,0,,P003060011,13-12-125  Duty to secure and maintain vacant building.
923,0,0.0,,City non-suit,11CP036366,"AMALGAMATED BANK, ",0,2011-06-22T00:00:00.000,POLICE,2011-08-05T02:30:00.000,,4120 W WASHINGTON ,0,0,,P003060012,13-12-140  Watchman required
924,0,0.0,,City non-suit,11CP036366,"AMALGAMATED BANK, ",0,2011-06-22T00:00:00.000,POLICE,2011-08-05T02:30:00.000,,4120 W WASHINGTON ,0,0,,P003060013,13-12-125  Duty to secure and maintain vacant building.
925,0,0.0,,City non-suit,11CP036366,"AMALGAMATED BANK, ",0,2011-06-22T00:00:00.000,POLICE,2011-08-05T02:30:00.000,,4120 W WASHINGTON ,0,0,,P003060014,13-12-140  Watchman required
926,0,,1769.3,City non-suit,11CP033591,"DEUTSCHE BANK, ",0,2011-06-23T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.88,4639 S HONORE ,0,1300,0.0,P002511250,13-12-125  Duty to secure and maintain vacant building.
927,0,,1769.3,Default - Liable by prove-up,11CP033591,"DEUTSCHE BANK, ",0,2011-06-23T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.88,4639 S HONORE ,0,1300,0.0,P002511657,13-12-140  Watchman required
928,0,,1769.3,City non-suit,11CP033591,"DEUTSCHE BANK, ",0,2011-06-23T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.88,4639 S HONORE ,0,1300,0.0,P002511658,13-12-125  Duty to secure and maintain vacant building.
929,0,,1769.3,Default - Liable by prove-up,11CP033591,"DEUTSCHE BANK, ",0,2011-06-23T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.88,4639 S HONORE ,0,1300,0.0,P002511659,13-12-140  Watchman required
930,0,,1769.3,City non-suit,11CP033591,"DEUTSCHE BANK, ",0,2011-06-23T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.88,4639 S HONORE ,0,1300,0.0,P002511660,13-12-125  Duty to secure and maintain vacant building.
931,0,,1769.3,Default - Liable by prove-up,11CP033591,"DEUTSCHE BANK, ",0,2011-06-23T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.88,4639 S HONORE ,0,1300,0.0,P002511661,13-12-140  Watchman required
932,0,,8621.26,Default - Liable by prove-up,11CP033587,"SMITH ROTHCHILD FINANCIAL COMPANY, ",0,2011-06-24T00:00:00.000,POLICE,2011-08-05T09:00:00.000,1223.88,5214 S SANGAMON ,0,4300,0.0,P002511101,13-12-125  Duty to secure and maintain vacant building.
933,0,,8621.26,Default - Liable by prove-up,11CP033587,"SMITH ROTHCHILD FINANCIAL COMPANY, ",0,2011-06-24T00:00:00.000,POLICE,2011-08-05T09:00:00.000,1223.88,5214 S SANGAMON ,0,4300,0.0,P002511102,13-12-140  Watchman required
934,0,,8621.26,Default - Liable by prove-up,11CP033587,"SMITH ROTHCHILD FINANCIAL COMPANY, ",0,2011-06-24T00:00:00.000,POLICE,2011-08-05T09:00:00.000,1223.88,5214 S SANGAMON ,0,4300,0.0,P002511103,13-12-125  Duty to secure and maintain vacant building.
935,0,,8621.26,Default - Liable by prove-up,11CP033587,"SMITH ROTHCHILD FINANCIAL COMPANY, ",0,2011-06-24T00:00:00.000,POLICE,2011-08-05T09:00:00.000,1223.88,5214 S SANGAMON ,0,4300,0.0,P002511104,13-12-140  Watchman required
936,0,,8621.26,Default - Liable by prove-up,11CP033587,"SMITH ROTHCHILD FINANCIAL COMPANY, ",0,2011-06-24T00:00:00.000,POLICE,2011-08-05T09:00:00.000,1223.88,5214 S SANGAMON ,0,4300,0.0,P002511105,13-12-125  Duty to secure and maintain vacant building.
937,0,,8621.26,Default - Liable by prove-up,11CP033587,"SMITH ROTHCHILD FINANCIAL COMPANY, ",0,2011-06-24T00:00:00.000,POLICE,2011-08-05T09:00:00.000,1223.88,5214 S SANGAMON ,0,4300,0.0,P002511106,13-12-140  Watchman required
938,0,,140.45,City non-suit,11CP033953,"DEUTSCHE BANK, ",0,2011-06-27T00:00:00.000,POLICE,2011-09-02T11:00:00.000,0.0,635 E 92ND PLACE ,0,100,0.0,P002143851,13-12-125  Duty to secure and maintain vacant building.
939,0,,140.45,Liable - By plea,11CP033953,"DEUTSCHE BANK, ",0,2011-06-27T00:00:00.000,POLICE,2011-09-02T11:00:00.000,0.0,635 E 92ND PLACE ,0,100,0.0,P002143852,13-12-140  Watchman required
940,0,0.0,,City non-suit,11CP033956,"OCWEN LOAN SERVICING, ",0,2011-06-27T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6450 S WOLCOTT ,0,0,,P002115826,13-12-125  Duty to secure and maintain vacant building.
941,0,0.0,,City non-suit,11CP033956,"OCWEN LOAN SERVICING, ",0,2011-06-27T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6450 S WOLCOTT ,0,0,,P002115827,13-12-140  Watchman required
942,0,0.0,,City non-suit,11CP033956,"OCWEN LOAN SERVICING, ",0,2011-06-27T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6450 S WOLCOTT ,0,0,,P002115828,13-12-125  Duty to secure and maintain vacant building.
943,0,0.0,,City non-suit,11CP033956,"OCWEN LOAN SERVICING, ",0,2011-06-27T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6450 S WOLCOTT ,0,0,,P002115829,13-12-140  Watchman required
944,0,0.0,,City non-suit,11CP033956,"OCWEN LOAN SERVICING, ",0,2011-06-27T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6450 S WOLCOTT ,0,0,,P002115830,13-12-140  Watchman required
945,0,0.0,,City non-suit,11CP033956,"OCWEN LOAN SERVICING, ",0,2011-06-27T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6450 S WOLCOTT ,0,0,,P002115831,13-12-125  Duty to secure and maintain vacant building.
946,0,0.0,,City non-suit,11CP033967,"US BANK, ",0,2011-06-27T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6459 S HOYNE ,0,0,,P002115832,13-12-125  Duty to secure and maintain vacant building.
947,0,0.0,,City non-suit,11CP033967,"US BANK, ",0,2011-06-27T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6459 S HOYNE ,0,0,,P002115833,13-12-140  Watchman required
948,0,0.0,,City non-suit,11CP033967,"US BANK, ",0,2011-06-27T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6459 S HOYNE ,0,0,,P002115834,13-12-125  Duty to secure and maintain vacant building.
949,0,0.0,,City non-suit,11CP033967,"US BANK, ",0,2011-06-27T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6459 S HOYNE ,0,0,,P002115835,13-12-140  Watchman required
950,0,0.0,,City non-suit,11CP033967,"US BANK, ",0,2011-06-27T00:00:00.000,POLICE,2011-08-05T09:00:00.000,,6459 S HOYNE ,0,0,,P002115837,13-12-140  Watchman required
951,0,,1732.85,Default - Liable by prove-up,11CP033954,"DEUTSCHE BANK, ",0,2011-06-28T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.32,6530 S CLAREMONT ,0,1300,0.0,P002021772,13-12-140  Watchman required
952,0,,1732.85,City non-suit,11CP033954,"DEUTSCHE BANK, ",0,2011-06-28T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.32,6530 S CLAREMONT ,0,1300,0.0,P002021775,13-12-125  Duty to secure and maintain vacant building.
953,0,,1732.85,Default - Liable by prove-up,11CP033954,"DEUTSCHE BANK, ",0,2011-06-28T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.32,6530 S CLAREMONT ,0,1300,0.0,P002037559,13-12-140  Watchman required
954,0,,1732.85,City non-suit,11CP033954,"DEUTSCHE BANK, ",0,2011-06-28T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.32,6530 S CLAREMONT ,0,1300,0.0,P002037560,13-12-125  Duty to secure and maintain vacant building.
955,0,,1732.85,Default - Liable by prove-up,11CP033954,"DEUTSCHE BANK, ",0,2011-06-28T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.32,6530 S CLAREMONT ,0,1300,0.0,P002037602,13-12-140  Watchman required
956,0,,1732.85,City non-suit,11CP033954,"DEUTSCHE BANK, ",0,2011-06-28T00:00:00.000,POLICE,2011-08-05T09:00:00.000,377.32,6530 S CLAREMONT ,0,1300,0.0,P002037603,13-12-125  Duty to secure and maintain vacant building.
957,0,,340.84,City non-suit,11CP036343,"DEUTSCHE BANK NATIONAL, ",0,2011-06-29T00:00:00.000,POLICE,2011-08-05T02:30:00.000,0.0,4939 W CONGRESS PKWY ,0,300,0.0,P003060019,13-12-125  Duty to secure and maintain vacant building.
958,0,,340.84,City non-suit,11CP036343,"DEUTSCHE BANK NATIONAL, ",0,2011-06-29T00:00:00.000,POLICE,2011-08-05T02:30:00.000,0.0,4939 W CONGRESS PKWY ,0,300,0.0,P003060020,13-12-125  Duty to secure and maintain vacant building.
959,0,,340.84,City non-suit,11CP036343,"DEUTSCHE BANK NATIONAL, ",0,2011-06-29T00:00:00.000,POLICE,2011-08-05T02:30:00.000,0.0,4939 W CONGRESS PKWY ,0,300,0.0,P003060021,13-12-125  Duty to secure and maintain vacant building.
960,0,,340.84,Default - Liable by prove-up,11CP036343,"DEUTSCHE BANK NATIONAL, ",0,2011-06-29T00:00:00.000,POLICE,2011-08-05T02:30:00.000,0.0,4939 W CONGRESS PKWY ,0,300,0.0,P003060022,13-12-140  Watchman required
961,0,0.0,,City non-suit,11CP038633,"DEUTSCHE BANK, ",0,2011-07-03T00:00:00.000,POLICE,2011-08-05T11:00:00.000,,9205 S GREENWOOD ,0,0,,P002184217,13-12-125  Duty to secure and maintain vacant building.
